source_id,source_sha256,source_sheet,source_row,source_cell_range,category,product,strength,size,total_mg,formulary_base_price,formulary_patient_pricing_plus_10,formulary_tier_1_minus_10,formulary_tier_2_minus_20,formulary_tier_3_minus_30,formulary_patient_price_formula,formulary_tier_1_formula,formulary_tier_2_formula,formulary_tier_3_formula,telehealth_sheet_row,telehealth_base_price,telehealth_tier_1_minus_30,telehealth_tier_2_minus_40,telehealth_tier_3_minus_50,telehealth_tier_1_formula,telehealth_tier_2_formula,telehealth_tier_3_formula
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,75,A75:J75,"IV, Wellness, & Metabolic Therapies - Oral",Sermorelin Troche,800mcg,30,-,127.0,139.7,114.3,101.6,88.9,"IF(ISNUMBER(F75),F75*1.1,""Call for info"")","IF(ISNUMBER(F75),F75*0.9,""Call for info"")","IF(ISNUMBER(F75),F75*0.8,""Call for info"")","IF(ISNUMBER(F75),F75*0.7,""Call for info"")",84,127,88.9,76.2,63.5,"IF(ISNUMBER(E84),E84*(1-$B$6),""Call for info"")","IF(ISNUMBER(E84),E84*(1-$B$7),""Call for info"")","IF(ISNUMBER(E84),E84*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,76,A76:J76,Sexual Health - Injection,Bimix Injection MDV (Papaverine HCL/Phentolamine Mesylate),Custom,5ml,1mg,125.0,137.5,112.5,100,87.5,"IF(ISNUMBER(F76),F76*1.1,""Call for info"")","IF(ISNUMBER(F76),F76*0.9,""Call for info"")","IF(ISNUMBER(F76),F76*0.8,""Call for info"")","IF(ISNUMBER(F76),F76*0.7,""Call for info"")",85,125,87.5,75,62.5,"IF(ISNUMBER(E85),E85*(1-$B$6),""Call for info"")","IF(ISNUMBER(E85),E85*(1-$B$7),""Call for info"")","IF(ISNUMBER(E85),E85*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,77,A77:J77,Sexual Health - Injection,Trimix Injection MDV (Papaverine HCL/Phentolamine Mesylate/Alprostadil),Custom,5ml,2.5mg,125.0,137.5,112.5,100,87.5,"IF(ISNUMBER(F77),F77*1.1,""Call for info"")","IF(ISNUMBER(F77),F77*0.9,""Call for info"")","IF(ISNUMBER(F77),F77*0.8,""Call for info"")","IF(ISNUMBER(F77),F77*0.7,""Call for info"")",86,125,87.5,75,62.5,"IF(ISNUMBER(E86),E86*(1-$B$6),""Call for info"")","IF(ISNUMBER(E86),E86*(1-$B$7),""Call for info"")","IF(ISNUMBER(E86),E86*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,78,A78:J78,Sexual Health - Nasal & Oral,PT-141 (Bremelanotide) Nasal Spray,call for info,6ml,-,Call for info,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(F78),F78*1.1,""Call for info"")","IF(ISNUMBER(F78),F78*0.9,""Call for info"")","IF(ISNUMBER(F78),F78*0.8,""Call for info"")","IF(ISNUMBER(F78),F78*0.7,""Call for info"")",87,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(E87),E87*(1-$B$6),""Call for info"")","IF(ISNUMBER(E87),E87*(1-$B$7),""Call for info"")","IF(ISNUMBER(E87),E87*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,79,A79:J79,Sexual Health - Nasal & Oral,PT-141 (Bremelanotide) Troche,500mcg,Each,-,4.0,4.4,3.6,3.2,2.8,"IF(ISNUMBER(F79),F79*1.1,""Call for info"")","IF(ISNUMBER(F79),F79*0.9,""Call for info"")","IF(ISNUMBER(F79),F79*0.8,""Call for info"")","IF(ISNUMBER(F79),F79*0.7,""Call for info"")",88,4,2.8,2.4,2,"IF(ISNUMBER(E88),E88*(1-$B$6),""Call for info"")","IF(ISNUMBER(E88),E88*(1-$B$7),""Call for info"")","IF(ISNUMBER(E88),E88*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,80,A80:J80,Sexual Health - Nasal & Oral,PT-141 (Bremelanotide) Sublingual Solution,call for info,6ml,-,Call for info,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(F80),F80*1.1,""Call for info"")","IF(ISNUMBER(F80),F80*0.9,""Call for info"")","IF(ISNUMBER(F80),F80*0.8,""Call for info"")","IF(ISNUMBER(F80),F80*0.7,""Call for info"")",89,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(E89),E89*(1-$B$6),""Call for info"")","IF(ISNUMBER(E89),E89*(1-$B$7),""Call for info"")","IF(ISNUMBER(E89),E89*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,81,A81:J81,Sexual Health - Nasal & Oral,Sildenafil Troche,100mg,30,-,150.0,165,135,120,105,"IF(ISNUMBER(F81),F81*1.1,""Call for info"")","IF(ISNUMBER(F81),F81*0.9,""Call for info"")","IF(ISNUMBER(F81),F81*0.8,""Call for info"")","IF(ISNUMBER(F81),F81*0.7,""Call for info"")",90,150,105,90,75,"IF(ISNUMBER(E90),E90*(1-$B$6),""Call for info"")","IF(ISNUMBER(E90),E90*(1-$B$7),""Call for info"")","IF(ISNUMBER(E90),E90*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,82,A82:J82,Sexual Health - Nasal & Oral,Sildenafil/Tadalafil Troche,50mg/10mg,30,-,150.0,165,135,120,105,"IF(ISNUMBER(F82),F82*1.1,""Call for info"")","IF(ISNUMBER(F82),F82*0.9,""Call for info"")","IF(ISNUMBER(F82),F82*0.8,""Call for info"")","IF(ISNUMBER(F82),F82*0.7,""Call for info"")",91,150,105,90,75,"IF(ISNUMBER(E91),E91*(1-$B$6),""Call for info"")","IF(ISNUMBER(E91),E91*(1-$B$7),""Call for info"")","IF(ISNUMBER(E91),E91*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,83,A83:J83,Sexual Health - Nasal & Oral,Tadalafil Troche,10mg,30,-,60.0,66,54,48,42,"IF(ISNUMBER(F83),F83*1.1,""Call for info"")","IF(ISNUMBER(F83),F83*0.9,""Call for info"")","IF(ISNUMBER(F83),F83*0.8,""Call for info"")","IF(ISNUMBER(F83),F83*0.7,""Call for info"")",92,60,42,36,30,"IF(ISNUMBER(E92),E92*(1-$B$6),""Call for info"")","IF(ISNUMBER(E92),E92*(1-$B$7),""Call for info"")","IF(ISNUMBER(E92),E92*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,84,A84:J84,Sexual Health - Nasal & Oral,Tadalafil Troche,20mg,30,-,75.0,82.5,67.5,60,52.5,"IF(ISNUMBER(F84),F84*1.1,""Call for info"")","IF(ISNUMBER(F84),F84*0.9,""Call for info"")","IF(ISNUMBER(F84),F84*0.8,""Call for info"")","IF(ISNUMBER(F84),F84*0.7,""Call for info"")",93,75,52.5,45,37.5,"IF(ISNUMBER(E93),E93*(1-$B$6),""Call for info"")","IF(ISNUMBER(E93),E93*(1-$B$7),""Call for info"")","IF(ISNUMBER(E93),E93*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,85,A85:J85,Sexual Health - Topical,Scream Cream (Arginine/Sildenafil/Theophylline),6%/2%/2.5%,20gm,-,50.0,55,45,40,35,"IF(ISNUMBER(F85),F85*1.1,""Call for info"")","IF(ISNUMBER(F85),F85*0.9,""Call for info"")","IF(ISNUMBER(F85),F85*0.8,""Call for info"")","IF(ISNUMBER(F85),F85*0.7,""Call for info"")",94,50,35,30,25,"IF(ISNUMBER(E94),E94*(1-$B$6),""Call for info"")","IF(ISNUMBER(E94),E94*(1-$B$7),""Call for info"")","IF(ISNUMBER(E94),E94*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,86,A86:J86,Ketamine Therapy - Nasal,Ketamine Nasal Spray,100mg/ml,5ml,500mg,67.0,73.7,60.3,53.6,46.9,"IF(ISNUMBER(F86),F86*1.1,""Call for info"")","IF(ISNUMBER(F86),F86*0.9,""Call for info"")","IF(ISNUMBER(F86),F86*0.8,""Call for info"")","IF(ISNUMBER(F86),F86*0.7,""Call for info"")",95,67,46.9,40.2,33.5,"IF(ISNUMBER(E95),E95*(1-$B$6),""Call for info"")","IF(ISNUMBER(E95),E95*(1-$B$7),""Call for info"")","IF(ISNUMBER(E95),E95*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,87,A87:J87,Ketamine Therapy - Nasal,Ketamine Nasal Spray,100mg/ml,10ml,1000mg,75.0,82.5,67.5,60,52.5,"IF(ISNUMBER(F87),F87*1.1,""Call for info"")","IF(ISNUMBER(F87),F87*0.9,""Call for info"")","IF(ISNUMBER(F87),F87*0.8,""Call for info"")","IF(ISNUMBER(F87),F87*0.7,""Call for info"")",96,75,52.5,45,37.5,"IF(ISNUMBER(E96),E96*(1-$B$6),""Call for info"")","IF(ISNUMBER(E96),E96*(1-$B$7),""Call for info"")","IF(ISNUMBER(E96),E96*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,88,A88:J88,Ketamine Therapy - Oral,Ketamine Capsules,call for info,Each,-,1.45,1.595,1.305,1.16,1.015,"IF(ISNUMBER(F88),F88*1.1,""Call for info"")","IF(ISNUMBER(F88),F88*0.9,""Call for info"")","IF(ISNUMBER(F88),F88*0.8,""Call for info"")","IF(ISNUMBER(F88),F88*0.7,""Call for info"")",97,1.45,1.015,0.87,0.725,"IF(ISNUMBER(E97),E97*(1-$B$6),""Call for info"")","IF(ISNUMBER(E97),E97*(1-$B$7),""Call for info"")","IF(ISNUMBER(E97),E97*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,89,A89:J89,Ketamine Therapy - Oral,Ketamine Troche,call for info,Each,-,1.45,1.595,1.305,1.16,1.015,"IF(ISNUMBER(F89),F89*1.1,""Call for info"")","IF(ISNUMBER(F89),F89*0.9,""Call for info"")","IF(ISNUMBER(F89),F89*0.8,""Call for info"")","IF(ISNUMBER(F89),F89*0.7,""Call for info"")",98,1.45,1.015,0.87,0.725,"IF(ISNUMBER(E98),E98*(1-$B$6),""Call for info"")","IF(ISNUMBER(E98),E98*(1-$B$7),""Call for info"")","IF(ISNUMBER(E98),E98*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,90,A90:J90,Ketamine Therapy - Oral,Ketamine/NAD/Oxytocin Troche,100mg/50mg/100iu,Each,-,4.0,4.4,3.6,3.2,2.8,"IF(ISNUMBER(F90),F90*1.1,""Call for info"")","IF(ISNUMBER(F90),F90*0.9,""Call for info"")","IF(ISNUMBER(F90),F90*0.8,""Call for info"")","IF(ISNUMBER(F90),F90*0.7,""Call for info"")",99,4,2.8,2.4,2,"IF(ISNUMBER(E99),E99*(1-$B$6),""Call for info"")","IF(ISNUMBER(E99),E99*(1-$B$7),""Call for info"")","IF(ISNUMBER(E99),E99*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,91,A91:J91,Dermatology - Topical,Azelaic Acid in Anhydrous Base,15%,50gm,-,58.0,63.8,52.2,46.4,40.6,"IF(ISNUMBER(F91),F91*1.1,""Call for info"")","IF(ISNUMBER(F91),F91*0.9,""Call for info"")","IF(ISNUMBER(F91),F91*0.8,""Call for info"")","IF(ISNUMBER(F91),F91*0.7,""Call for info"")",100,58,40.6,34.8,29,"IF(ISNUMBER(E100),E100*(1-$B$6),""Call for info"")","IF(ISNUMBER(E100),E100*(1-$B$7),""Call for info"")","IF(ISNUMBER(E100),E100*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,92,A92:J92,Dermatology - Topical,Azelaic Acid,20%,45gm,-,60.0,66,54,48,42,"IF(ISNUMBER(F92),F92*1.1,""Call for info"")","IF(ISNUMBER(F92),F92*0.9,""Call for info"")","IF(ISNUMBER(F92),F92*0.8,""Call for info"")","IF(ISNUMBER(F92),F92*0.7,""Call for info"")",101,60,42,36,30,"IF(ISNUMBER(E101),E101*(1-$B$6),""Call for info"")","IF(ISNUMBER(E101),E101*(1-$B$7),""Call for info"")","IF(ISNUMBER(E101),E101*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,93,A93:J93,Dermatology - Topical,Azelaic Acid/Kojic Acid/Niacinamide Cream,15%/4%/4%,45gm,-,75.0,82.5,67.5,60,52.5,"IF(ISNUMBER(F93),F93*1.1,""Call for info"")","IF(ISNUMBER(F93),F93*0.9,""Call for info"")","IF(ISNUMBER(F93),F93*0.8,""Call for info"")","IF(ISNUMBER(F93),F93*0.7,""Call for info"")",102,75,52.5,45,37.5,"IF(ISNUMBER(E102),E102*(1-$B$6),""Call for info"")","IF(ISNUMBER(E102),E102*(1-$B$7),""Call for info"")","IF(ISNUMBER(E102),E102*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,94,A94:J94,Dermatology - Topical,Pain Cream,<59 grams,<59gm,-,55.0,60.5,49.5,44,38.5,"IF(ISNUMBER(F94),F94*1.1,""Call for info"")","IF(ISNUMBER(F94),F94*0.9,""Call for info"")","IF(ISNUMBER(F94),F94*0.8,""Call for info"")","IF(ISNUMBER(F94),F94*0.7,""Call for info"")",103,55,38.5,33,27.5,"IF(ISNUMBER(E103),E103*(1-$B$6),""Call for info"")","IF(ISNUMBER(E103),E103*(1-$B$7),""Call for info"")","IF(ISNUMBER(E103),E103*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,95,A95:J95,Dermatology - Topical,Pain Cream,call for info,>60gm,-,78.0,85.8,70.2,62.4,54.6,"IF(ISNUMBER(F95),F95*1.1,""Call for info"")","IF(ISNUMBER(F95),F95*0.9,""Call for info"")","IF(ISNUMBER(F95),F95*0.8,""Call for info"")","IF(ISNUMBER(F95),F95*0.7,""Call for info"")",104,78,54.6,46.8,39,"IF(ISNUMBER(E104),E104*(1-$B$6),""Call for info"")","IF(ISNUMBER(E104),E104*(1-$B$7),""Call for info"")","IF(ISNUMBER(E104),E104*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,96,A96:J96,Dermatology - Topical,Tretinoin in Anhydrous Base,0.025%-0.1%,"15, 30 or 45gm",-,55.0,60.5,49.5,44,38.5,"IF(ISNUMBER(F96),F96*1.1,""Call for info"")","IF(ISNUMBER(F96),F96*0.9,""Call for info"")","IF(ISNUMBER(F96),F96*0.8,""Call for info"")","IF(ISNUMBER(F96),F96*0.7,""Call for info"")",105,55,38.5,33,27.5,"IF(ISNUMBER(E105),E105*(1-$B$6),""Call for info"")","IF(ISNUMBER(E105),E105*(1-$B$7),""Call for info"")","IF(ISNUMBER(E105),E105*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,97,A97:J97,Dermatology - Topical,Hydroquinone in Anhydrous Base,4-10%,45gm,-,55.0,60.5,49.5,44,38.5,"IF(ISNUMBER(F97),F97*1.1,""Call for info"")","IF(ISNUMBER(F97),F97*0.9,""Call for info"")","IF(ISNUMBER(F97),F97*0.8,""Call for info"")","IF(ISNUMBER(F97),F97*0.7,""Call for info"")",106,55,38.5,33,27.5,"IF(ISNUMBER(E106),E106*(1-$B$6),""Call for info"")","IF(ISNUMBER(E106),E106*(1-$B$7),""Call for info"")","IF(ISNUMBER(E106),E106*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,98,A98:J98,Hair Restoration - Topical,Finasteride/Minoxidil Foam,-,-,-,Call for info,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(F98),F98*1.1,""Call for info"")","IF(ISNUMBER(F98),F98*0.9,""Call for info"")","IF(ISNUMBER(F98),F98*0.8,""Call for info"")","IF(ISNUMBER(F98),F98*0.7,""Call for info"")",107,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(E107),E107*(1-$B$6),""Call for info"")","IF(ISNUMBER(E107),E107*(1-$B$7),""Call for info"")","IF(ISNUMBER(E107),E107*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,99,A99:J99,Hair Restoration - Topical,Finasteride/Minoxidil/Latanoprost Foam,0.25%/10%/0.1%,30 Days,-,225.0,247.5,202.5,180,157.5,"IF(ISNUMBER(F99),F99*1.1,""Call for info"")","IF(ISNUMBER(F99),F99*0.9,""Call for info"")","IF(ISNUMBER(F99),F99*0.8,""Call for info"")","IF(ISNUMBER(F99),F99*0.7,""Call for info"")",108,225,157.5,135,112.5,"IF(ISNUMBER(E108),E108*(1-$B$6),""Call for info"")","IF(ISNUMBER(E108),E108*(1-$B$7),""Call for info"")","IF(ISNUMBER(E108),E108*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,100,A100:J100,Hair Restoration - Topical,Dutasteride 0.05% Solution,0.05%,15ml,-,118.0,129.8,106.2,94.4,82.6,"IF(ISNUMBER(F100),F100*1.1,""Call for info"")","IF(ISNUMBER(F100),F100*0.9,""Call for info"")","IF(ISNUMBER(F100),F100*0.8,""Call for info"")","IF(ISNUMBER(F100),F100*0.7,""Call for info"")",109,118,82.6,70.8,59,"IF(ISNUMBER(E109),E109*(1-$B$6),""Call for info"")","IF(ISNUMBER(E109),E109*(1-$B$7),""Call for info"")","IF(ISNUMBER(E109),E109*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,101,A101:J101,Hair Restoration - Topical,"Hair Loss Treatment Kit (Dutasteride Solution, Minoxidil Lotion in Atrevis Hydrogel, Ketoconazole Shampoo)","0.05%, 10%, 2%","15ml, 90gm, 120",-,250.0,275,225,200,175,"IF(ISNUMBER(F101),F101*1.1,""Call for info"")","IF(ISNUMBER(F101),F101*0.9,""Call for info"")","IF(ISNUMBER(F101),F101*0.8,""Call for info"")","IF(ISNUMBER(F101),F101*0.7,""Call for info"")",110,250,175,150,125,"IF(ISNUMBER(E110),E110*(1-$B$6),""Call for info"")","IF(ISNUMBER(E110),E110*(1-$B$7),""Call for info"")","IF(ISNUMBER(E110),E110*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,102,A102:J102,Hair Restoration - Topical,Minoxidil Cream,5%-10%,-,-,50.0,55,45,40,35,"IF(ISNUMBER(F102),F102*1.1,""Call for info"")","IF(ISNUMBER(F102),F102*0.9,""Call for info"")","IF(ISNUMBER(F102),F102*0.8,""Call for info"")","IF(ISNUMBER(F102),F102*0.7,""Call for info"")",111,50,35,30,25,"IF(ISNUMBER(E111),E111*(1-$B$6),""Call for info"")","IF(ISNUMBER(E111),E111*(1-$B$7),""Call for info"")","IF(ISNUMBER(E111),E111*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,103,A103:J103,Hair Restoration - Oral,Minoxidil Capsules,1mg,Each,-,1.0,1.1,0.9,0.8,0.7,"IF(ISNUMBER(F103),F103*1.1,""Call for info"")","IF(ISNUMBER(F103),F103*0.9,""Call for info"")","IF(ISNUMBER(F103),F103*0.8,""Call for info"")","IF(ISNUMBER(F103),F103*0.7,""Call for info"")",112,1,0.7,0.6,0.5,"IF(ISNUMBER(E112),E112*(1-$B$6),""Call for info"")","IF(ISNUMBER(E112),E112*(1-$B$7),""Call for info"")","IF(ISNUMBER(E112),E112*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,104,A104:J104,Hair Restoration - Oral,Minoxidil Capsules,2.5mg,Each,-,1.45,1.595,1.305,1.16,1.015,"IF(ISNUMBER(F104),F104*1.1,""Call for info"")","IF(ISNUMBER(F104),F104*0.9,""Call for info"")","IF(ISNUMBER(F104),F104*0.8,""Call for info"")","IF(ISNUMBER(F104),F104*0.7,""Call for info"")",113,1.45,1.015,0.87,0.725,"IF(ISNUMBER(E113),E113*(1-$B$6),""Call for info"")","IF(ISNUMBER(E113),E113*(1-$B$7),""Call for info"")","IF(ISNUMBER(E113),E113*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,105,A105:J105,Hair Restoration - Oral,Minoxidil Troche,0.25mg - 1mg,Each,-,1.0,1.1,0.9,0.8,0.7,"IF(ISNUMBER(F105),F105*1.1,""Call for info"")","IF(ISNUMBER(F105),F105*0.9,""Call for info"")","IF(ISNUMBER(F105),F105*0.8,""Call for info"")","IF(ISNUMBER(F105),F105*0.7,""Call for info"")",114,1,0.7,0.6,0.5,"IF(ISNUMBER(E114),E114*(1-$B$6),""Call for info"")","IF(ISNUMBER(E114),E114*(1-$B$7),""Call for info"")","IF(ISNUMBER(E114),E114*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,106,A106:J106,Hair Restoration - Oral,Minoxidil/Finasteride Capsules,call for info,call for info,-,Call for info,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(F106),F106*1.1,""Call for info"")","IF(ISNUMBER(F106),F106*0.9,""Call for info"")","IF(ISNUMBER(F106),F106*0.8,""Call for info"")","IF(ISNUMBER(F106),F106*0.7,""Call for info"")",115,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(E115),E115*(1-$B$6),""Call for info"")","IF(ISNUMBER(E115),E115*(1-$B$7),""Call for info"")","IF(ISNUMBER(E115),E115*(1-$B$8),""Call for info"")"
SRC-003,f17b923ba37e1b62a9d7c19be4ff29799a05189d36e59874f78b08d8998d5d0c,Formulary Pricing,107,A107:J107,Hair Restoration - Oral,Minoxidil/Finasteride Troche,call for info,call for info,-,Call for info,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(F107),F107*1.1,""Call for info"")","IF(ISNUMBER(F107),F107*0.9,""Call for info"")","IF(ISNUMBER(F107),F107*0.8,""Call for info"")","IF(ISNUMBER(F107),F107*0.7,""Call for info"")",116,Call for info,Call for info,Call for info,Call for info,"IF(ISNUMBER(E116),E116*(1-$B$6),""Call for info"")","IF(ISNUMBER(E116),E116*(1-$B$7),""Call for info"")","IF(ISNUMBER(E116),E116*(1-$B$8),""Call for info"")"
